ID,Sales_agent,Product_name,Company_name,Deal_stage,Engage_date,Close_date,Close_value,sector,Year_established,Revenue,Employees,Office,Product_series,Sales_price,manager,Regional_office
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,2016-12-09,2017-03-14,549.0,software,2002-01-01,987.39,2253.0,United States,GTX,550.0,Rocco Neubert,East
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,2016-12-09,2017-03-14,1034.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,1096.0,Cara Losch,East
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,2016-12-09,2017-03-28,3421.0,employment,1997-01-01,882.12,2769.0,United States,MG,3393.0,Rocco Neubert,East
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2016-12-09,2017-03-04,5425.0,technolgy,2010-01-01,587.72,1501.0,United States,GTX,5482.0,Summer Sewald,West
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2016-12-09,2017-03-15,55.0,software,2013-01-01,98.79,96.0,United States,MG,55.0,Celia Rouche,West
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14,3558.0,medical,1994-01-01,2818.38,6290.0,United States,MG,3393.0,Cara Losch,East
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25,47.0,technolgy,1997-01-01,8170.38,16499.0,Korea,MG,55.0,Celia Rouche,West
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24,1007.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,1096.0,Summer Sewald,West
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24,48.0,marketing,1986-01-01,2403.58,8801.0,United States,MG,55.0,Melvin Marxen,Central
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07,49.0,telecommunications,1988-01-01,5266.09,8595.0,United States,MG,55.0,Dustin Brinkmann,Central
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18,504.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,550.0,Cara Losch,East
5CSSZJF4,Jonathan Berthelot,GTX Basic,Finhigh,Won,2016-12-11,2017-03-21,543.0,finance,2006-01-01,1102.43,1759.0,United States,GTX,550.0,Melvin Marxen,Central
0XG8TOJF,Kary Hendrixson,GTX Plus Pro,Fasehatice,Lost,2016-12-11,2017-03-18,0.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,5482.0,Summer Sewald,West
2LP5SUR5,Lajuana Vencill,GTX Basic,Treequote,Lost,2016-12-11,2017-03-09,0.0,telecommunications,1988-01-01,5266.09,8595.0,United States,GTX,550.0,Dustin Brinkmann,Central
PYZZ3IS6,Markita Hansen,GTX Plus Basic,Blackzim,Won,2016-12-11,2017-03-11,1043.0,retail,2009-01-01,497.11,1588.0,United States,GTX,1096.0,Celia Rouche,West
5I4K5TQE,Cassey Cress,GTX Plus Pro,Sumace,Lost,2016-12-12,2017-03-09,0.0,retail,2000-01-01,167.89,493.0,Romania,GTX,5482.0,Rocco Neubert,East
RV3LPOYP,James Ascencio,GTX Basic,Condax,Won,2016-12-12,2017-03-29,437.0,medical,2017-01-01,4.54,9.0,United States,GTX,550.0,Summer Sewald,West
LC85AQ1I,Vicki Laflamme,GTX Basic,Konex,Won,2016-12-12,2017-03-18,443.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,550.0,Celia Rouche,West
TBV972NP,Violet Mclelland,MG Special,Sumace,Lost,2016-12-12,2017-03-23,0.0,retail,2000-01-01,167.89,493.0,Romania,MG,55.0,Cara Losch,East
EJMX0EIJ,Darcel Schlecht,GTX Plus Pro,Betatech,Won,2016-12-13,2017-03-20,4278.0,medical,1986-01-01,647.18,1185.0,Kenya,GTX,5482.0,Melvin Marxen,Central
VR9NYBOV,Garret Kinder,MG Special,Kinnamplus,Won,2016-12-13,2017-03-06,41.0,retail,2004-01-01,702.72,1831.0,United States,MG,55.0,Cara Losch,East
3U25FK08,Jonathan Berthelot,GTX Basic,Isdom,Won,2016-12-13,2017-03-28,519.0,medical,2002-01-01,3178.24,4540.0,United States,GTX,550.0,Melvin Marxen,Central
CRLK4Z1P,Maureen Marcano,GTX Basic,Kan-code,Won,2016-12-13,2017-03-04,524.0,software,1982-01-01,11698.03,34288.0,United States,GTX,550.0,Summer Sewald,West
OGENAT0L,Zane Levy,GTX Basic,Singletechno,Won,2016-12-13,2017-03-27,552.0,retail,1996-01-01,2214.94,5374.0,United States,GTX,550.0,Summer Sewald,West
F57JWIDF,Gladys Colclough,GTX Plus Basic,Konmatfix,Won,2016-12-14,2017-03-02,970.0,marketing,1985-01-01,375.43,1190.0,United States,GTX,1096.0,Melvin Marxen,Central
J53D8EOL,Kary Hendrixson,GTX Plus Basic,Hottechi,Engaging,2016-12-14,,,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,1096.0,Summer Sewald,West
LF8JZ3Q5,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,2016-12-14,2017-03-13,1046.0,services,1982-01-01,792.46,1299.0,United States,GTX,1096.0,Summer Sewald,West
MRGBSMQ5,Kary Hendrixson,GTX Plus Basic,Sunnamplex,Won,2016-12-14,2017-03-14,988.0,marketing,2008-01-01,894.37,1593.0,Poland,GTX,1096.0,Summer Sewald,West
CBAV8ZJL,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-14,2017-03-22,547.0,software,1998-01-01,2714.9,2641.0,United States,GTX,550.0,Dustin Brinkmann,Central
6JXHEZYK,Versie Hillebrand,MG Special,Isdom,Won,2016-12-14,2017-03-31,54.0,medical,2002-01-01,3178.24,4540.0,United States,MG,55.0,Dustin Brinkmann,Central
WDHNR2EI,Violet Mclelland,MG Special,Silis,Won,2016-12-14,2017-03-20,57.0,medical,1994-01-01,2818.38,6290.0,United States,MG,55.0,Cara Losch,East
4K750D6F,Violet Mclelland,MG Special,Yearin,Won,2016-12-14,2017-03-18,55.0,retail,2005-01-01,2261.05,3851.0,United States,MG,55.0,Cara Losch,East
94GI0ZJ7,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2016-12-15,2017-03-15,5765.0,finance,1987-01-01,1698.2,3798.0,United States,GTX,5482.0,Dustin Brinkmann,Central
TODG6DEK,Daniell Hammack,GTX Basic,Bioplex,Won,2016-12-15,2017-03-16,639.0,medical,1991-01-01,326.82,1016.0,United States,GTX,550.0,Rocco Neubert,East
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,,,retail,2007-01-01,894.33,1635.0,Italy,GTX,5482.0,Rocco Neubert,East
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,,,entertainment,1998-01-01,217.87,551.0,United States,GTX,550.0,Rocco Neubert,East
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,finance,1994-01-01,355.23,853.0,United States,GTX,1096.0,Rocco Neubert,East
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,retail,2001-01-01,2437.85,4874.0,United States,GTX,550.0,Summer Sewald,West
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,marketing,1985-01-01,375.43,1190.0,United States,GTX,550.0,Dustin Brinkmann,Central
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,marketing,1995-01-01,2173.98,2928.0,United States,GTX,550.0,Dustin Brinkmann,Central
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,550.0,Rocco Neubert,East
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,medical,1986-01-01,647.18,1185.0,Kenya,MG,55.0,Dustin Brinkmann,Central
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,employment,1983-01-01,2871.35,9561.0,United States,GTX,550.0,Celia Rouche,West
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,1096.0,Cara Losch,East
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,employment,1997-01-01,291.27,586.0,United States,GTX,550.0,Melvin Marxen,Central
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,telecommunications,1994-01-01,6395.05,20275.0,United States,GTX,1096.0,Rocco Neubert,East
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,technolgy,2011-01-01,40.79,142.0,China,GTX,550.0,Rocco Neubert,East
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,1096.0,Celia Rouche,West
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,medical,1984-01-01,441.08,1210.0,United States,GTX,550.0,Dustin Brinkmann,Central
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,technolgy,1983-01-01,1008.06,1238.0,United States,GTX,550.0,Dustin Brinkmann,Central
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,finance,1993-01-01,646.1,883.0,United States,MG,55.0,Cara Losch,East
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,medical,2002-01-01,3178.24,4540.0,United States,GTX,5482.0,Dustin Brinkmann,Central
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,medical,2002-01-01,3178.24,4540.0,United States,MG,3393.0,Dustin Brinkmann,Central
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,finance,2006-01-01,1102.43,1759.0,United States,GTX,550.0,Melvin Marxen,Central
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,medical,1994-01-01,2818.38,6290.0,United States,GTX,1096.0,Rocco Neubert,East
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,medical,1994-01-01,2818.38,6290.0,United States,GTX,5482.0,Cara Losch,East
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,software,1982-01-01,11698.03,34288.0,United States,MG,55.0,Summer Sewald,West
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,services,1982-01-01,792.46,1299.0,United States,MG,55.0,Celia Rouche,West
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,,,retail,2001-01-01,2437.85,4874.0,United States,MG,55.0,Cara Losch,East
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,telecommunications,2007-01-01,86.68,187.0,United States,MG,3393.0,Dustin Brinkmann,Central
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,telecommunications,1994-01-01,6395.05,20275.0,United States,MG,55.0,Cara Losch,East
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,telecommunications,1994-01-01,6395.05,20275.0,United States,MG,3393.0,Cara Losch,East
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,,,services,1997-01-01,2041.73,5276.0,United States,GTK,26768.0,Celia Rouche,West
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,software,1996-01-01,6354.87,16780.0,United States,GTX,1096.0,Celia Rouche,West
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,retail,1996-01-01,2214.94,5374.0,United States,MG,55.0,Celia Rouche,West
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,retail,2001-01-01,718.62,2448.0,United States,GTX,1096.0,Melvin Marxen,Central
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,retail,2003-01-01,223.8,299.0,United States,GTX,550.0,Summer Sewald,West
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,finance,2006-01-01,1102.43,1759.0,United States,GTX,1096.0,Melvin Marxen,Central
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,medical,2002-01-01,3178.24,4540.0,United States,MG,3393.0,Dustin Brinkmann,Central
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,software,1998-01-01,2714.9,2641.0,United States,MG,3393.0,Melvin Marxen,Central
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,retail,2004-01-01,702.72,1831.0,United States,GTX,550.0,Rocco Neubert,East
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,medical,2002-01-01,3178.24,4540.0,United States,GTX,550.0,Melvin Marxen,Central
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,software,2013-01-01,98.79,96.0,United States,GTX,550.0,Summer Sewald,West
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,finance,1993-01-01,7537.24,20293.0,United States,MG,55.0,Summer Sewald,West
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,telecommunications,1995-01-01,1825.82,5595.0,United States,MG,55.0,Celia Rouche,West
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,marketing,1999-01-01,1197.44,2570.0,United States,MG,55.0,Cara Losch,East
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,retail,1995-01-01,5158.71,17479.0,Japan,GTX,1096.0,Rocco Neubert,East
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,retail,2005-01-01,2261.05,3851.0,United States,MG,3393.0,Cara Losch,East
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,1096.0,Rocco Neubert,East
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,entertainment,1992-01-01,324.19,978.0,United States,MG,55.0,Celia Rouche,West
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,technolgy,1983-01-01,1008.06,1238.0,United States,GTX,550.0,Melvin Marxen,Central
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,telecommunications,1995-01-01,1825.82,5595.0,United States,GTX,550.0,Summer Sewald,West
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,software,1998-01-01,2714.9,2641.0,United States,GTX,550.0,Dustin Brinkmann,Central
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,entertainment,1998-01-01,217.87,551.0,United States,GTX,1096.0,Melvin Marxen,Central
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,marketing,2008-01-01,894.37,1593.0,Poland,GTX,550.0,Celia Rouche,West
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,medical,2012-01-01,587.34,1356.0,Philipines,GTX,5482.0,Dustin Brinkmann,Central
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0,software,1982-01-01,4618.0,10083.0,United States,GTX,5482.0,Melvin Marxen,Central
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0,employment,1988-01-01,2059.9,3644.0,United States,MG,3393.0,Summer Sewald,West
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,employment,1988-01-01,2059.9,3644.0,United States,MG,55.0,Celia Rouche,West
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,medical,1991-01-01,326.82,1016.0,United States,MG,55.0,Cara Losch,East
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,,,finance,2006-01-01,1102.43,1759.0,United States,GTX,1096.0,Rocco Neubert,East
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,medical,2002-01-01,3178.24,4540.0,United States,MG,3393.0,Melvin Marxen,Central
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,retail,2001-01-01,718.62,2448.0,United States,GTX,550.0,Melvin Marxen,Central
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,medical,2002-01-01,3178.24,4540.0,United States,MG,55.0,Dustin Brinkmann,Central
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,medical,2002-01-01,3178.24,4540.0,United States,MG,3393.0,Dustin Brinkmann,Central
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0,medical,2017-01-01,4.54,9.0,United States,GTX,5482.0,Cara Losch,East
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,retail,1995-01-01,332.43,799.0,United States,MG,3393.0,Melvin Marxen,Central
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,services,2003-01-01,692.19,1922.0,United States,GTX,5482.0,Celia Rouche,West
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,software,1998-01-01,2714.9,2641.0,United States,GTX,550.0,Melvin Marxen,Central
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,software,1982-01-01,4618.0,10083.0,United States,GTX,550.0,Dustin Brinkmann,Central
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,entertainment,1998-01-01,217.87,551.0,United States,GTX,550.0,Melvin Marxen,Central
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,medical,2017-01-01,4.54,9.0,United States,MG,55.0,Dustin Brinkmann,Central
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,medical,2002-01-01,3178.24,4540.0,United States,GTX,5482.0,Melvin Marxen,Central
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,retail,2005-01-01,2261.05,3851.0,United States,GTX,550.0,Cara Losch,East
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,services,2003-01-01,692.19,1922.0,United States,GTX,1096.0,Celia Rouche,West
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,medical,1986-01-01,647.18,1185.0,Kenya,MG,55.0,Dustin Brinkmann,Central
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,,,telecommunications,1988-01-01,5266.09,8595.0,United States,GTX,550.0,Summer Sewald,West
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,employment,1997-01-01,882.12,2769.0,United States,MG,55.0,Cara Losch,East
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,technolgy,1987-01-01,2938.67,8775.0,Panama,GTX,550.0,Melvin Marxen,Central
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490.0,services,1987-01-01,405.59,1179.0,Brazil,GTX,5482.0,Summer Sewald,West
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,,,telecommunications,2007-01-01,86.68,187.0,United States,MG,3393.0,Summer Sewald,West
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0,telecommunications,1988-01-01,5266.09,8595.0,United States,MG,3393.0,Melvin Marxen,Central
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0,telecommunications,1995-01-01,1825.82,5595.0,United States,GTX,5482.0,Summer Sewald,West
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,software,1982-01-01,11698.03,34288.0,United States,MG,55.0,Celia Rouche,West
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,telecommunications,1999-01-01,1699.85,5108.0,United States,MG,3393.0,Celia Rouche,West
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,technolgy,2005-01-01,1520.66,1806.0,United States,GTX,550.0,Dustin Brinkmann,Central
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,5482.0,Summer Sewald,West
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,finance,1993-01-01,646.1,883.0,United States,MG,55.0,Rocco Neubert,East
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,marketing,1985-01-01,375.43,1190.0,United States,MG,55.0,Dustin Brinkmann,Central
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,retail,1990-01-01,4968.91,7523.0,United States,MG,3393.0,Celia Rouche,West
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0,technolgy,1983-01-01,1008.06,1238.0,United States,GTX,5482.0,Dustin Brinkmann,Central
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0,finance,1987-01-01,1698.2,3798.0,United States,MG,3393.0,Dustin Brinkmann,Central
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0,retail,1995-01-01,5158.71,17479.0,Japan,GTX,5482.0,Cara Losch,East
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0,retail,1990-01-01,2520.83,3502.0,United States,MG,3393.0,Cara Losch,East
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,entertainment,1998-01-01,217.87,551.0,United States,GTX,550.0,Melvin Marxen,Central
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,marketing,2000-01-01,2952.73,5107.0,United States,GTX,550.0,Summer Sewald,West
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,entertainment,1992-01-01,324.19,978.0,United States,GTX,550.0,Celia Rouche,West
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,finance,1991-01-01,2819.5,7227.0,United States,MG,55.0,Melvin Marxen,Central
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,1096.0,Summer Sewald,West
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,retail,1990-01-01,2520.83,3502.0,United States,GTX,1096.0,Rocco Neubert,East
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,retail,2001-01-01,2437.85,4874.0,United States,MG,55.0,Celia Rouche,West
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,finance,1994-01-01,355.23,853.0,United States,MG,55.0,Cara Losch,East
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0,software,1998-01-01,2714.9,2641.0,United States,GTX,5482.0,Dustin Brinkmann,Central
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,finance,1994-01-01,355.23,853.0,United States,GTX,1096.0,Rocco Neubert,East
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,telecommunications,2007-01-01,86.68,187.0,United States,GTX,550.0,Melvin Marxen,Central
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,retail,1988-01-01,1376.8,1165.0,Belgium,GTX,550.0,Melvin Marxen,Central
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,employment,1988-01-01,2059.9,3644.0,United States,GTX,550.0,Summer Sewald,West
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962.0,entertainment,1989-01-01,3838.39,8274.0,United States,MG,3393.0,Rocco Neubert,East
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672.0,employment,1983-01-01,2871.35,9561.0,United States,MG,3393.0,Celia Rouche,West
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,,,services,2003-01-01,692.19,1922.0,United States,GTX,1096.0,Summer Sewald,West
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,technolgy,1997-01-01,8170.38,16499.0,Korea,MG,55.0,Dustin Brinkmann,Central
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,,,marketing,1995-01-01,2173.98,2928.0,United States,GTX,1096.0,Cara Losch,East
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,software,1982-01-01,4618.0,10083.0,United States,GTX,550.0,Melvin Marxen,Central
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,marketing,2000-01-01,2952.73,5107.0,United States,GTX,550.0,Summer Sewald,West
